predictor,coefficient,std_error,z_value,p_value
(Intercept),-6.787139227069252,0.3185785940026076,-21.304442152863853,1.0325003637915238e-100
category_AUTOMOTIVE,0.7173472786885519,0.19453453642810462,3.68750604319386,0.00022646271703903535
category_BUSINESS,-11.192057535007846,648.2280817583364,-0.017265616609279073,0.9862247154836499
category_CULTURE,0.6003784150478736,0.39202095112561225,1.5314957359396308,0.1256469194727981
category_EDUCATION,0.4069925006095012,0.3067926485487825,1.3266044754810546,0.184639554612653
category_FINANCE,-11.319805678473692,87.2000556729242,-0.1298142024235945,0.8967134260902194
category_FOODBEV,0.5037696507501876,0.14030578047769146,3.5905124438567713,0.00033002847280115934
category_GOVERNMENT,-11.413291123311158,211.68943520408408,-0.05391526087406257,0.9570026779313633
category_HEALTH,-1.1786533340447831,0.8775082574598071,-1.3431820430462098,0.1792130347238808
category_LODGING,0.4025339858005886,0.8924665461647833,0.4510353777745586,0.6519640513934132
category_RECREATION,-1.0884071470364844,0.9231847108227499,-1.178970074218936,0.23841009235920912
category_SERVICES,0.1361443520369314,0.17182505700566514,0.7923428306061476,0.4281608041983354
category_SHOPPING,-0.05414892528934609,0.18994434118247988,-0.2850778546612511,0.775584495821524
category_TRANSPORTATION,0.5199001428755088,0.40760378548432213,1.2755037155941868,0.20213100985880092
