predictor,coefficient,std_error,z_value,p_value
(Intercept),-7.021775623914972,0.37198222833890526,-18.876642723688345,1.7751739684653076e-79
category_AUTOMOTIVE,0.3510146840341288,0.49958332044186593,0.702614898599231,0.48229577521514083
category_BUSINESS,1.0012682806155986,3.6435816109063377,0.2748033082663775,0.7834673562916088
category_CULTURE,0.47805770391450947,0.6679506360892608,0.7157081348308273,0.47417158671032683
category_EDUCATION,0.14908155415596966,0.5643025046670903,0.26418729834261534,0.7916355979397333
category_ENTERTAINMENT_RECREATION,-10.613715748882731,205.0987465654366,-0.051749296017742516,0.9587284572905833
category_FACILITIES,0.0,NaN,NaN,NaN
category_FINANCE,1.291504243818593,0.7747855076202401,1.666918432412938,0.09553062518161352
category_FOOD_DRINK,-1.6069252179974913,0.8329290989520668,-1.9292461027225636,0.053700317264641806
category_GOVERNMENT,0.33641520662218416,0.30018879890829864,1.1206787456614993,0.2624246325010955
category_HEALTH_WELLNESS,-0.2559418544504253,0.4142191884559278,-0.6178899036630627,0.5366479147721728
category_LODGING,-11.063048238887745,393.03774872533165,-0.028147546322882553,0.9775444725975094
category_PLACE_OF_WORSHIP,-11.49245844859191,358.9774572295908,-0.032014429366359044,0.9744605438257721
category_SERVICES,-0.2654209734376056,0.49909709932932483,-0.5318022761387958,0.5948629461555599
category_SHOPPING,0.5573176491018287,0.15078226145586335,3.696175158275932,0.00021887199526137804
category_SPORTS,-10.087812754123123,222.26292194429095,-0.045386844849684735,0.9637989664718409
category_TRANSPORTATION,-0.07703588252494158,0.8022513421417804,-0.09602462280621173,0.9235010167511103
