predictor,coefficient,std_error,z_value,p_value
(Intercept),-6.076091809719397,0.22011460795704046,-27.604218848143244,9.90241309334102e-168
category_AUTOMOTIVE,-0.48849101280111584,0.40850474059008957,-1.1958025556704317,0.23177361838043814
category_BUSINESS,3.2365890057105715,1.238066436079981,2.6142288583142586,0.008942911116885848
category_CULTURE,-1.0911582176986185,0.9606233482913697,-1.135885588914143,0.25600445032312713
category_EDUCATION,-0.5049722583853612,0.6214538205510137,-0.8125660212976503,0.416466919536009
category_FINANCE,0.7328326577343833,0.33952459886105735,2.1584081394770407,0.030896113452561248
category_FOODBEV,0.04027676215427859,0.08500066597009795,0.47384054812520404,0.6356136171384068
category_GOVERNMENT,-7.6770259487467705,61.18415953595818,-0.1254740770645865,0.9001482463367723
category_HEALTH,-0.023299459089913994,0.11379304873092431,-0.20475292076063475,0.8377651714213815
category_LODGING,-0.17242103869266928,0.9226490201218994,-0.18687608714946577,0.851757788585487
category_RECREATION,0.5688461928537107,0.19605235384233463,2.9015014699143937,0.003713790370788132
category_SERVICES,0.1306758259403848,0.0755720213861711,1.7291561551944556,0.08378115105123699
category_SHOPPING,0.23919457160856492,0.07291207446397223,3.280589303857446,0.00103590464530625
category_TRANSPORTATION,0.5705685238313779,0.2756938404867058,2.0695729829295595,0.03849235026138031
