predictor,coefficient,std_error,z_value,p_value
(Intercept),-6.033917922323602,0.2077091566286599,-29.049840749731477,1.545940655573109e-185
category_AUTOMOTIVE,0.023090059572969078,0.1920932590302742,0.12020234176635032,0.9043228627665357
category_BUSINESS,1.4561142705049828,1.2220242922299829,1.1915591856589252,0.23343413658189394
category_CULTURE,0.1804604909558006,0.27476606731455777,0.6567786652825867,0.5113232442791028
category_EDUCATION,-0.06200969163117886,0.30547217389693176,-0.2029962036807363,0.8391379994645539
category_FINANCE,1.0247521569630738,0.2118301548417998,4.837612273514057,1.3140816026732195e-6
category_FOODBEV,-0.001421158646192593,0.06532259640118407,-0.0217560036570566,0.9826425898669814
category_GOVERNMENT,-8.593657515947694,62.13803382672661,-0.13829947596847547,0.8900037396476638
category_HEALTH,0.12997870808674925,0.039472780038352376,3.2928693636592072,0.000991705411517406
category_LODGING,-0.09313117789082885,0.5904217293910833,-0.15773670455333236,0.8746642764871096
category_RECREATION,0.3802215536987938,0.20619776654421687,1.8439654321729009,0.0651881781126625
category_SERVICES,0.15013349359702574,0.05336415787907061,2.8133769849277055,0.004902413970030027
category_SHOPPING,0.25203402150234605,0.05146186507299197,4.897491009019369,9.706807418886811e-7
category_TRANSPORTATION,0.4048244035346317,0.20883790413035822,1.9384622979262291,0.05256684627809574
