predictor,coefficient,std_error,z_value,p_value
(Intercept),-6.059056712236256,0.21274282476014228,-28.48066306850801,2.0336178063847645e-178
category_AUTOMOTIVE,0.025470084708957754,0.1957803105610839,0.1300952309042897,0.8964910832426688
category_BUSINESS,1.0052732748261082,1.3543127070587901,0.7422755982326242,0.4579203732124102
category_CULTURE,0.05430269823271022,0.30906309108422053,0.17570101315628334,0.8605288393045082
category_EDUCATION,0.04966113234646028,0.32483032385522526,0.15288330152511845,0.8784903045479238
category_ENTERTAINMENT_RECREATION,0.5057110482981749,0.22758526638432935,2.2220728799032496,0.0262783807268283
category_FACILITIES,0.0,NaN,NaN,NaN
category_FINANCE,0.9552937470765511,0.21827932754130894,4.376473749653474,1.2061470973459277e-5
category_FOOD_DRINK,0.001641250067933755,0.07248467913308633,0.02264271688256106,0.9819352694069954
category_GOVERNMENT,0.23422274933229587,0.2790219727863947,0.8394419514466165,0.40122135076778775
category_HEALTH_WELLNESS,0.1442141244112438,0.03909441119295769,3.688868050715698,0.0002252539960289095
category_LODGING,-0.12457300389987602,0.537899064682746,-0.23159178381049883,0.8168550896086989
category_PLACE_OF_WORSHIP,0.2299754307257416,0.5029115254016316,0.45728804990516025,0.6474640179146348
category_SERVICES,0.161479540198883,0.053390976927241915,3.024472476293847,0.0024906713320656283
category_SHOPPING,0.2980348175637928,0.06093495232905572,4.891032259357005,1.0030852119556687e-6
category_SPORTS,-11.538948712362885,81.7236537650073,-0.14119472369092326,0.8877161142040951
category_TRANSPORTATION,0.5440756223714447,0.22713344668723498,2.3954007228210745,0.01660220954237727
