predictor,coefficient,std_error,z_value,p_value
(Intercept),-5.845549001124594,0.19184789782905837,-30.469705778757792,6.568433198737878e-204
category_AUTOMOTIVE,0.36818916958692716,0.1448002048369326,2.542739286878531,0.010998726209333088
category_BUSINESS,1.7604084982775745,1.1820408438999723,1.4892958287882523,0.13640948565169167
category_CULTURE,-0.5654354864693751,0.651192477701192,-0.8683077674137882,0.38522587111432294
category_EDUCATION,0.2956052564561565,0.15554312028785766,1.9004714313888729,0.05737128062425357
category_FINANCE,0.6740400656669165,0.2780366346922322,2.42428508175922,0.015338559263792982
category_FOODBEV,-0.03861041412117249,0.09163739959134526,-0.42133904162879665,0.6735075251586603
category_GOVERNMENT,-9.9777447357672,97.25301942869075,-0.10259573218786512,0.9182838301871491
category_HEALTH,0.03647883443218995,0.0640446885723555,0.5695840708316883,0.5689598349147292
category_LODGING,-10.593262126349497,71.43967021857642,-0.14828262916021884,0.8821197237273241
category_RECREATION,0.700445990136591,0.14453011045919534,4.846367223488322,1.2574267425466563e-6
category_SERVICES,0.21313005343453578,0.05177734879269061,4.116279771061265,3.850368887951428e-5
category_SHOPPING,0.11939750447531018,0.06401893942787065,1.8650340905730542,0.06217662590668778
category_TRANSPORTATION,0.24396354280912466,0.23696670980438664,1.0295266495893614,0.3032322634580499
