predictor,coefficient,std_error,z_value,p_value
(Intercept),-7.748859335871581,0.5173644026138194,-14.977565709435996,1.0291810574412687e-50
category_AUTOMOTIVE,0.7828635814178105,0.23062292186456276,3.3945610223322054,0.0006873871940649255
category_BUSINESS,-8.824738333869073,2408.5945415533192,-0.0036638538291205868,0.9970766741370768
category_CULTURE,1.1322640397242818,0.5954042351879081,1.9016728011129147,0.05721394380853155
category_EDUCATION,0.4692287503410592,0.34261954501999303,1.3695329328444414,0.17083274769467888
category_ENTERTAINMENT_RECREATION,-11.964989459731902,317.78298862333327,-0.03765144733380914,0.9699655879361104
category_FACILITIES,0.0,NaN,NaN,NaN
category_FINANCE,-13.816294542021128,413.0140320912384,-0.033452361102755436,0.9733138548814992
category_FOOD_DRINK,-0.30506582351393513,0.8668020811510202,-0.35194403676193353,0.7248802327450521
category_GOVERNMENT,0.5588969982296005,0.1599903672985894,3.493316551905486,0.0004770606336916862
category_HEALTH_WELLNESS,0.08544480699463039,0.15056241425245853,0.5675042301816382,0.5703716534010806
category_LODGING,-11.762780711950395,579.6332978864061,-0.02029348685598737,0.9838092514545247
category_PLACE_OF_WORSHIP,0.6081883072054538,0.5490027773922255,1.1078055198452015,0.26794581570742176
category_SERVICES,0.2894680252825564,0.11530181730716786,2.5105243962582477,0.012055199193252089
category_SHOPPING,-0.31481391603503384,0.8158680497677042,-0.3858637632944057,0.6995975688924626
category_SPORTS,-11.286930927163555,350.3725582955564,-0.03221408372296804,0.9743013248218807
category_TRANSPORTATION,-11.5163247975405,353.0964339579708,-0.03261523960593522,0.9739814168479848
